Title,Price,Category,Condition,Material,Description,URL
Featured,80000,Sofa,Used,Wood,"sofa \ settee \ Chair\\ \ \and \chaniyoti \wooden \stools Angoori Bagh, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/sofa-settee-chair-and-chaniyoti-wooden-stools-iid-1109286413
Delivery,740000,Furniture,Used,,"Rs 1,000 26% Rechargeable Head Light Power LED Headlamp Built in Battery",https://www.olx.com.pk/item/rechargeable-head-light-power-led-headlamp-built-in-battery-iid-ev491533-1
Delivery,1400,Furniture,Used,,"Rs 2,000 30% 40 Pcs Tool Kit for Sale | Wrench & Socket Set | Heavy Duty Chrome Vanadium Tools",https://www.olx.com.pk/item/40-pcs-tool-kit-for-sale-wrench-socket-set-heavy-duty-chrome-vanadium-tools-iid-ev491514-1
Delivery,449000,Furniture,Used,,Rs 799 44% Nano Tape 3 Meter - transparent Ivy Grip Double sides silicone Adhesive Tape - Magic Tape,https://www.olx.com.pk/item/nano-tape-3-meter-transparent-ivy-grip-double-sides-silicone-adhesive-tape-magic-tape-iid-ev491496-1
Delivery,200000,Furniture,Used,,Rs 300 33% Disposable Floor Drain Sticker Pack Of 10,https://www.olx.com.pk/item/disposable-floor-drain-sticker-pack-of-10-iid-ev491418-1
Delivery,1985,Furniture,Used,,"Rs 3,000 34% Double Layer Multipurpose Organizer Luxury Acrylic Makeup Organizer",https://www.olx.com.pk/item/double-layer-multipurpose-organizer-luxury-acrylic-makeup-organizer-iid-ev491336-1
Delivery,799000,Furniture,Used,,Rs 900 11% LED Rechargeable Emergency Light High Power Flashlight,https://www.olx.com.pk/item/led-rechargeable-emergency-light-high-power-flashlight-iid-ev491310-1
Delivery,2350,Furniture,Used,,"Rs 3,200 27% Movable Rechargeable Solar Powered LED Emergency Light Waterproof ABS Outdoor Work Camping Fishing USB Solar Split Lighting",https://www.olx.com.pk/item/movable-rechargeable-solar-powered-led-emergency-light-waterproof-abs-outdoor-work-camping-fishing-usb-solar-split-lighting-iid-ev491302-1
Delivery,2450,Furniture,Used,,"Rs 3,200 23% Rechargeable Solar Powered LED Emergency Light Waterproof ABS Outdoor Work Camping Fishing USB Solar Split Lighting",https://www.olx.com.pk/item/rechargeable-solar-powered-led-emergency-light-waterproof-abs-outdoor-work-camping-fishing-usb-solar-split-lighting-iid-ev491268-1
Delivery,599000,Furniture,Good,,Rs 800 25% Microfiber Chenille Car Cleaning Mitt Sponge,https://www.olx.com.pk/item/microfiber-chenille-car-cleaning-mitt-sponge-iid-ev491263-1
Featured,9500,Chair,Used,,"Revolving chair / Office chair / Computer Chair/ Executive Chair/ Ceo Bahria Town, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/revolving-chair-office-chair-computer-chair-executive-chair-ceo-iid-1109091494
Featured,22500,Bed,Used,Wood,"Bed set / King Size bed / Double Bed / Wooden bed Gulshan-e-Khudadad, Islamabad•3 weeks ago Call Chat",https://www.olx.com.pk/item/bed-set-king-size-bed-double-bed-wooden-bed-iid-1108899645
Featured,54999,Sofa,Used,,"Home Furniture For Sale | Sofa Sets | 6 seater Sofa | L shape sofa Askari 11, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/home-furniture-for-sale-sofa-sets-6-seater-sofa-l-shape-sofa-iid-1109220096
Featured,38000,Bed,Used,Wood,"Bed Set/Wooden Bed/Side table/Double Bed/Bed for sale/Dressing Satellite Town, Rawalpindi•2 weeks ago Call Chat",https://www.olx.com.pk/item/bed-setwooden-bedside-tabledouble-bedbed-for-saledressing-iid-1109060467
Featured,90000,Bed,Used,Iron,"Vintage Elegance Iron Bed AWT Housing Scheme, Rawalpindi•2 days ago Call Chat",https://www.olx.com.pk/item/vintage-elegance-iron-bed-iid-1108566549
Featured,25000,Table,Excellent,Glass,"Coffee Table set 3 no. , round glass top , excellent condition G-11, Islamabad•4 days ago Call Chat",https://www.olx.com.pk/item/coffee-table-set-3-no-round-glass-top-excellent-condition-iid-1109459865
Featured,21000,Table,Used,,"Office furniture/workstation/cabinet/chairs/table/computer table/furni Johar Town Phase 1, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/office-furnitureworkstationcabinetchairstablecomputer-tablefurni-iid-1109248046
Featured,70000,Furniture,Used,,"Computer Workstations with partitions Okara Bypass Road, Okara•3 weeks ago Call Chat",https://www.olx.com.pk/item/computer-workstations-with-partitions-iid-1108911717
Featured,28000,Table,Used,,"Workstation tables on custom order. Ghauri Garden, Islamabad•4 weeks ago Call Chat",https://www.olx.com.pk/item/workstation-tables-on-custom-order-iid-1103711748
Delivery,599000,Furniture,Good,,Rs 999 40% Car Hand Soft Towel Microfiber Chenille Car Cleaning Mitt Had Glove Cleaner,https://www.olx.com.pk/item/car-hand-soft-towel-microfiber-chenille-car-cleaning-mitt-had-glove-cleaner-iid-ev491262-1
Delivery,699000,Furniture,Used,,Rs 999 30% Water Leakage Sealing Tape – Super Strong Aluminum Foil Tape (5 Meter),https://www.olx.com.pk/item/water-leakage-sealing-tape-super-strong-aluminum-foil-tape-5-meter-iid-ev491246-1
Delivery,350000,Furniture,Used,,Rs 500 30% Toilet Hole Cover Cap - Insects & Odor Blocker,https://www.olx.com.pk/item/toilet-hole-cover-cap-insects-odor-blocker-iid-ev491245-1
Delivery,499000,Furniture,Used,,"Rs 750 33% Torch Light Rechargeable LED Torch Long Range high Power Light Torch (Multi Color, Pack of 1, Rechargeable)",https://www.olx.com.pk/item/torch-light-rechargeable-led-torch-long-range-high-power-light-torch-multi-color-pack-of-1-rechargeable-iid-ev491200-1
Delivery,1149,Table,Used,,"Rs 1,799 36% Star Lamp Projector, Starry Sky Projector Night Lamp, Star Moon Lamp Projector, 360 Degree Rotation LED Star Night Light Table Lamp",https://www.olx.com.pk/item/star-lamp-projector-starry-sky-projector-night-lamp-star-moon-lamp-projector-360-degree-rotation-led-star-night-light-table-lamp-iid-ev491198-1
Delivery,1099,Furniture,New,,"Rs 1,899 42% Newest Go Duster Cell Operating 360 Rotating Feather Duster Dust Cleaning Brush",https://www.olx.com.pk/item/newest-go-duster-cell-operating-360-rotating-feather-duster-dust-cleaning-brush-iid-ev491197-1
Delivery,1299,Furniture,Used,Metal,"Rs 2,000 35% Metal Stand For Plant Pot Holder Rectangular Shape Metal stand Made with Heavy duty material",https://www.olx.com.pk/item/metal-stand-for-plant-pot-holder-rectangular-shape-metal-stand-made-with-heavy-duty-material-iid-ev491138-1
Delivery,450000,Furniture,Used,,Kitchen Wipes Pack of 40 Pieces*,https://www.olx.com.pk/item/kitchen-wipes-pack-of-40-pieces-iid-ev491093-1
Delivery,300000,Furniture,Used,,Shoe Shine Wipes - Instant Shoe Care,https://www.olx.com.pk/item/shoe-shine-wipes-instant-shoe-care-iid-ev491090-1
Featured,3399,Table,Used,,"Computer Table/ Laptop Table/ Study Table/ Workstation DHA 11 Rahbar, Lahore•2 days ago Call Chat",https://www.olx.com.pk/item/computer-table-laptop-table-study-table-workstation-iid-1101797045
Featured,4000,Sofa,Used,,"Majlis sofa //Arabic Majlis //Arabic Floor Sofa Set //Arab Majiis Sofa GT Road, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/majlis-sofa-arabic-majlis-arabic-floor-sofa-set-arab-majiis-sofa-iid-1105817636
Featured,12500,Chair,Used,,"Office Chair/ Revolving Chair/Study Chair/Gaming Chair/Executive Chair Kharadar, Karachi•3 days ago Call Chat",https://www.olx.com.pk/item/office-chair-revolving-chairstudy-chairgaming-chairexecutive-chair-iid-1074894119
Featured,54999,Sofa,Used,,"Home Furniture For Sale | Sofa Sets | 6 seater Sofa | L shape sofa Askari 11, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/home-furniture-for-sale-sofa-sets-6-seater-sofa-l-shape-sofa-iid-1109220096
Featured,29999,Bed,Used,,"double bed, king size bed, side tables, home furniture, room furnitur Model Town, Lahore•4 days ago Call Chat",https://www.olx.com.pk/item/double-bed-king-size-bed-side-tables-home-furniture-room-furnitur-iid-1107014842
Featured,6499,Chair,Used,,"Computer Chairs/Office Chairs/Gaming Chairs DHA Phase 1, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/computer-chairsoffice-chairsgaming-chairs-iid-1094744305
Featured,50000,Table,Used,,"daining table Qainchi, Lahore•4 days ago Call Chat",https://www.olx.com.pk/item/daining-table-iid-1109374180
Featured,5999,Chair,Used,,"Revolving Office Chairs MM Alam Road, Lahore•2 days ago Call Chat",https://www.olx.com.pk/item/revolving-office-chairs-iid-1099859149
Featured,35000,Table,Used,,"Outdoot chair wth umbrella table-UPVC outdoor chairs-Garden chair DHA Defence Phase 2, Islamabad•4 weeks ago Call Chat",https://www.olx.com.pk/item/outdoot-chair-wth-umbrella-table-upvc-outdoor-chairs-garden-chair-iid-1108649277
Delivery,3400,Desk,Used,Wood,"Rs 4,000 15% Sheesham Wooden Gavel Set – Handcrafted Judge Hammer with Sound Block for Lawyers, Courtroom & Desk Decor",https://www.olx.com.pk/item/sheesham-wooden-gavel-set-handcrafted-judge-hammer-with-sound-block-for-lawyers-courtroom-desk-decor-iid-ev491057-1
Delivery,2499,Desk,Used,Wood,"Rs 3,000 17% Sheesham Wooden Justice Gavel – Handcrafted Judge Hammer for Lawyers & Desk Decor",https://www.olx.com.pk/item/sheesham-wooden-justice-gavel-handcrafted-judge-hammer-for-lawyers-desk-decor-iid-ev491055-1
Delivery,4000,Desk,Used,Wood,"Rs 5,000 20% Handcrafted Wooden Gavel with Brass Scale – Judge Hammer & Lawyer Desk Decor - Gift Set",https://www.olx.com.pk/item/handcrafted-wooden-gavel-with-brass-scale-judge-hammer-lawyer-desk-decor-gift-set-iid-ev491050-1
Delivery,5000,Desk,Used,Wood,"Rs 6,400 22% Premium Wooden Gavel with Brass Scale – Decorative Judge Hammer & Law Desk Set- Decorative Item.",https://www.olx.com.pk/item/premium-wooden-gavel-with-brass-scale-decorative-judge-hammer-law-desk-set-decorative-item-iid-ev491043-1
Delivery,2099,Furniture,Used,,"Rs 2,300 9% Mutois Wireless Solar Wall Lights for Outdoor Use - Dusk to Dawn Porch Lantern with Motion Sensor and 3 Lighting Modes",https://www.olx.com.pk/item/mutois-wireless-solar-wall-lights-for-outdoor-use-dusk-to-dawn-porch-lantern-with-motion-sensor-and-3-lighting-modes-iid-ev277655-1
Delivery,1499,Furniture,Used,,"Rs 1,750 14% Torch Light BX-P12 COB Side Light Warning Work Light Strong Light Outdoor Search light Type-C charging with Pen Clip Flash Light",https://www.olx.com.pk/item/torch-light-bx-p12-cob-side-light-warning-work-light-strong-light-outdoor-search-light-type-c-charging-with-pen-clip-flash-light-iid-ev483485-1
Delivery,799000,Furniture,Used,,Rs 850 6% Traditional Prayer Mat - Velvet Janamaz / Jai Namaz (Free Shipping),https://www.olx.com.pk/item/traditional-prayer-mat-velvet-janamaz-jai-namaz-free-shipping-iid-ev426047-1
Delivery,699000,Furniture,Good,,"Rs 2,000 65% Feather Duster with Extension Handle for Cleaning High Ceiling Areas Fan",https://www.olx.com.pk/item/feather-duster-with-extension-handle-for-cleaning-high-ceiling-areas-fan-iid-ev491033-1
Delivery,699000,Furniture,Good,,"Rs 2,000 65% Upgraded Long Handle Microfiber Feather Fan Ceiling Duster for Dust Cleaning with extendable Pole 100 Inch with Anti Scratch Bendable Brush for Cleaning High roof Cobweb Stick | Grey",https://www.olx.com.pk/item/upgraded-long-handle-microfiber-feather-fan-ceiling-duster-for-dust-cleaning-with-extendable-pole-100-inch-with-anti-scratch-bendable-brush-for-cleaning-high-roof-cobweb-stick-grey-iid-ev491032-1
Featured,6500,Chair,Used,,"Imported Office Chair/Visitor Chair/Computer Chair/Gaming chair DHA Defence, Karachi•4 weeks ago Call Chat WhatsApp",https://www.olx.com.pk/item/imported-office-chairvisitor-chaircomputer-chairgaming-chair-iid-1100147975
Featured,1000,Bed,New,,"Bed Set| BedRoom Set |Turkish Double bed Set(2 Side and Dressing Table New Muslim Town, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/bed-set-bedroom-set-turkish-double-bed-set2-side-and-dressing-table-iid-1108969803
Featured,85000,Sofa,Used,,"L shape sofa/L shapes sofa/corner sofa/8.5 seater sofa set/puffy sofa Bund Road, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/l-shape-sofal-shapes-sofacorner-sofa85-seater-sofa-setpuffy-sofa-iid-1100406920
Featured,27500,Wardrobe,Used,,"KIDS WARDROBE | CUPBOARD | ORGANIZER| KIDS FURNITURE| KIDS ALMARI Johar Town, Lahore•5 days ago Call Chat",https://www.olx.com.pk/item/kids-wardrobe-cupboard-organizer-kids-furniture-kids-almari-iid-1109419715
Featured,38000,Table,Used,,"Rope chair-restaurant furniture-garden Chair-Outdoor chair & table Gulberg Expressway, Islamabad•3 weeks ago Call Chat",https://www.olx.com.pk/item/rope-chair-restaurant-furniture-garden-chair-outdoor-chair-table-iid-1108889937
Featured,5500,Table,Used,,"Exective chair-Boss chair-Office chair-Visitor chair-Comfortable chair DHA Phase 6, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/exective-chair-boss-chair-office-chair-visitor-chair-comfortable-chair-iid-1109310676
Featured,2000,Sofa,Used,,"Sofa poshish // Furniture polish // sofa repair// wall poshish GT Road, Lahore•2 days ago Call Chat",https://www.olx.com.pk/item/sofa-poshish-furniture-polish-sofa-repair-wall-poshish-iid-1103080751
Featured,16000,Bed,Used,,"Double Bed Ghauri Town Phase 5, Islamabad•4 weeks ago Call Chat",https://www.olx.com.pk/item/double-bed-iid-1105694478
Featured,29999,Bed,Used,Wood,"Beds | Wooden Beds | King Size Beds | Queen Size Beds | Poshish Bed Johar Town, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/beds-wooden-beds-king-size-beds-queen-size-beds-poshish-bed-iid-1107047084
Delivery,780000,Furniture,Used,,"Rs 1,400 44% Foldable Travel Toiletry Vanity Bag Professional Cosmetic Bag Makeup Kit Pouch with Carry Handle (Multi Color)",https://www.olx.com.pk/item/foldable-travel-toiletry-vanity-bag-professional-cosmetic-bag-makeup-kit-pouch-with-carry-handle-multi-color-iid-ev491041-1
Delivery,885000,Furniture,Good,,"Rs 2,000 56% Extendable Microfiber with Extra Long 100 inches Telescopic Pole, Feather Duster with Bendable Head, Hand Duster for Cleaning High Ceiling Fans, Blinds, Cobweb, Cars",https://www.olx.com.pk/item/extendable-microfiber-with-extra-long-100-inches-telescopic-pole-feather-duster-with-bendable-head-hand-duster-for-cleaning-high-ceiling-fans-blinds-cobweb-cars-iid-ev491031-1
Delivery,750000,Table,Used,,"Rs 1,400 46% Multifunctional Travel Cosmetic Bag, Double Layer Portable Cosmetic Bag With Adjustable Dividers, Portable Makeup Pouch Brush Organizer, Purse Handbag for Women",https://www.olx.com.pk/item/multifunctional-travel-cosmetic-bag-double-layer-portable-cosmetic-bag-with-adjustable-dividers-portable-makeup-pouch-brush-organizer-purse-handbag-for-women-iid-ev491040-1
Delivery,349000,Table,Used,,Rs 700 50% Mini LED Portable Keychain Flashlight Multifunction COB Work Light USB Rechargeable Strong Magnet Outdoor Camping Lantern,https://www.olx.com.pk/item/mini-led-portable-keychain-flashlight-multifunction-cob-work-light-usb-rechargeable-strong-magnet-outdoor-camping-lantern-iid-ev485977-1
Delivery,380000,Furniture,Used,Steel,"Rs 450 16% PACK OF 3 Wire Brush Set, Nylon Wire Brushes Stainless Steel Brush Scratch Brush Curved Handle Masonry Brush for Rust Removal Dirt Paint Scrubbing",https://www.olx.com.pk/item/pack-of-3-wire-brush-set-nylon-wire-brushes-stainless-steel-brush-scratch-brush-curved-handle-masonry-brush-for-rust-removal-dirt-paint-scrubbing-iid-ev491005-1
Delivery,1799,Shelf,Used,,"Rs 3,600 50% Led tv shelf Wall mounted Lcd racks Wall Mounted Media Console Floating TV Shelf Tv entertainment unit Floating tv rack",https://www.olx.com.pk/item/led-tv-shelf-wall-mounted-lcd-racks-wall-mounted-media-console-floating-tv-shelf-tv-entertainment-unit-floating-tv-rack-iid-ev356694-1
Delivery,499000,Furniture,Used,Wood,"Rs 699 29% Wooden Walking Cane, 3-Foot Walking Stick",https://www.olx.com.pk/item/wooden-walking-cane-3-foot-walking-stick-iid-ev490985-1
Delivery,439000,Furniture,New,Plastic,Rs 650 32% 4 Pcs Set Storage Boxes New And Fancy Style Kitchen Storage Box Food Grade Material Plastic Storage Box Fridge Storage Box,https://www.olx.com.pk/item/4-pcs-set-storage-boxes-new-and-fancy-style-kitchen-storage-box-food-grade-material-plastic-storage-box-fridge-storage-box-iid-ev490972-1
Delivery,439000,Furniture,New,Plastic,Rs 600 27% 3 Pcs Storage Boxes New And Fancy Style Kitchen Storage Box Food Grade Material Plastic Storage Box Fridge Storage Box,https://www.olx.com.pk/item/3-pcs-storage-boxes-new-and-fancy-style-kitchen-storage-box-food-grade-material-plastic-storage-box-fridge-storage-box-iid-ev490974-1
Featured,29999,Bed,Used,,"bed /double bed/king size bed set/bedroom furniture/bridal set/woo Fortress Stadium, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/bed-double-bedking-size-bed-setbedroom-furniturebridal-setwoo-iid-1105678163
Featured,43000,Bed,Used,Wood,"Bunk bed | Kid wooden bunker bed | Baby bed | Double bed | Triple bed Model Town Link Road, Lahore•4 days ago Call Chat",https://www.olx.com.pk/item/bunk-bed-kid-wooden-bunker-bed-baby-bed-double-bed-triple-bed-iid-1109462840
Featured,350000,Wardrobe,Used,Wood,"Wardrobe / Media wall /Wall panelling /Wooden Floor /wood work Bahria Town Phase 8, Rawalpindi•3 weeks ago Call Chat",https://www.olx.com.pk/item/wardrobe-media-wall-wall-panelling-wooden-floor-wood-work-iid-1108874712
Featured,4500,Furniture,Used,,"Quilt double cover local Johar Town Phase 1, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/quilt-double-cover-local-iid-1108812780
Featured,22000,Desk,Used,,"Reception Counters Available, Office Reception, Reception Desk Gulistan-e-Jauhar, Karachi•3 weeks ago Call Chat",https://www.olx.com.pk/item/reception-counters-available-office-reception-reception-desk-iid-1075984407
Featured,70000,Sofa,Used,,"brown sofa / 6 seater sofa / poshish sofa Johar Town Phase 1, Lahore•4 weeks ago Call Chat",https://www.olx.com.pk/item/brown-sofa-6-seater-sofa-poshish-sofa-iid-1108821492
Featured,65000,Sofa,Used,,"Bed set/Tables/Sofa set/Side table/Dressing Table/Bridal Furniture Ghulam Mohammad Abad, Faisalabad•4 weeks ago Call Chat",https://www.olx.com.pk/item/bed-settablessofa-setside-tabledressing-tablebridal-furniture-iid-1093218434
Featured,90000,Furniture,Used,,"Kids’ Indoor Loft Playhouse with Slide | Kids Play House | Kids Slides 100 Quarters, Karachi•4 weeks ago Chat",https://www.olx.com.pk/item/kids-indoor-loft-playhouse-with-slide-kids-play-house-kids-slides-iid-1108766565
Featured,65000,Sofa,Used,Wood,"3seater sofabed with mattres /doublebed/trundlebed/wooden/space saving Izmir Town, Lahore•6 days ago Call Chat",https://www.olx.com.pk/item/3seater-sofabed-with-mattres-doublebedtrundlebedwoodenspace-saving-iid-1109406927
Delivery,164000,Furniture,New,,Rs 220 25% New Imported 19 Liter Water Bottle Lifter Bottle Handle Gallon Water Bottle Carrier to Water Bottle Dispenser Water Bottle Holder Water Bottle Holding Clamp Easy Carry Water Bottle With Bottle Lifter Assorted Colors,https://www.olx.com.pk/item/new-imported-19-liter-water-bottle-lifter-bottle-handle-gallon-water-bottle-carrier-to-water-bottle-dispenser-water-bottle-holder-water-bottle-holding-clamp-easy-carry-water-bottle-with-bottle-lifter-assorted-colors-iid-ev490948-1
Delivery,499000,Furniture,Used,,"Rs 599 17% 4 Durable Replacement four pad Walking Stick Rubber/Cane Tips, Extra Stability, Non-Slip Grip",https://www.olx.com.pk/item/4-durable-replacement-four-pad-walking-stick-rubber-cane-tips-extra-stability-non-slip-grip-iid-ev490919-1
Delivery,519000,Furniture,Used,,Rs 999 48% Automatic Toothpaste Dispenser and Toothbrush Holder Set with 5 Toothbrush Slots - Wall Mounted,https://www.olx.com.pk/item/automatic-toothpaste-dispenser-and-toothbrush-holder-set-with-5-toothbrush-slots-wall-mounted-iid-ev490907-1
Delivery,199000,Bed,Used,Fabric,"Rs 249 20% Foldable Waterproof Oxford Fabric Storage Bag for Bedding, Pillows, and Clothes - Organizer in Black",https://www.olx.com.pk/item/foldable-waterproof-oxford-fabric-storage-bag-for-bedding-pillows-and-clothes-organizer-in-black-iid-ev490899-1
Delivery,494000,Bed,Used,,Rs 599 18% Set of 5 Butterfly LED Night Lights - Color Random Home Bedroom Decorative 3D Wall Stickers for Decoration and Weddings,https://www.olx.com.pk/item/set-of-5-butterfly-led-night-lights-color-random-home-bedroom-decorative-3d-wall-stickers-for-decoration-and-weddings-iid-ev490888-1
Delivery,499000,Chair,Used,,"Rs 699 29% Pack of 4 Rubber Walker Tips 1'' Heavy Duty, (Gray) Replacement Tips for Walkers, Commodes, Shower Chairs, Walking Sticks, Canes Legs, Essential Walker Feet Accessories",https://www.olx.com.pk/item/pack-of-4-rubber-walker-tips-1-heavy-duty-gray-replacement-tips-for-walkers-commodes-shower-chairs-walking-sticks-canes-legs-essential-walker-feet-accessories-iid-ev490747-1
Delivery,2500,Furniture,Used,Fabric,Spot Lifter 69 Stain and Oil Remover Spray / Spray Detergent for fabric and garment,https://www.olx.com.pk/item/spot-lifter-69-stain-and-oil-remover-spray-spray-detergent-for-fabric-and-garment-iid-ev479021-1
Delivery,980000,Furniture,Used,,"Rs 1,140 14% Waterproof Tile Repair Filler Seam Beauty Agent Grout Tiling Tile Reviver Sealer Repair Ceramic Epoxy Floor Refill Agent",https://www.olx.com.pk/item/waterproof-tile-repair-filler-seam-beauty-agent-grout-tiling-tile-reviver-sealer-repair-ceramic-epoxy-floor-refill-agent-iid-ev490675-1
Delivery,1000,Furniture,Used,,"Masala Jar, Spice Rack, Kitchen Organizer, Condiment Container, Magno Set, Cooking Joy, 6 Pcs Jar, Kitchen Accessories, Masala Box.",https://www.olx.com.pk/item/masala-jar-spice-rack-kitchen-organizer-condiment-container-magno-set-cooking-joy-6-pcs-jar-kitchen-accessories-masala-box-iid-ev490615-1
Featured,27000,Furniture,Used,,"Airport Runway Signal Light Tahir Villa, Karachi•1 week ago Call Chat",https://www.olx.com.pk/item/airport-runway-signal-light-iid-1109364415
Featured,29999,Bed,Used,,"Beds | Poshis Beds | King Size Beds | Queen Size Beds | Custimize Bed Main Boulevard DHA Defence, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/beds-poshis-beds-king-size-beds-queen-size-beds-custimize-bed-iid-1109040950
Featured,25000,Furniture,Used,,"Imported Collapsible Folding pvc Shutter Doors Ideal for Partitions Faisal Cantonment, Karachi•2 weeks ago Call Chat",https://www.olx.com.pk/item/imported-collapsible-folding-pvc-shutter-doors-ideal-for-partitions-iid-1099223958
Featured,1000,Bed,Used,Wood,"Bed Set/Wooden Bed/Luxury Bed/King Size Bed/Furniture Thokar Niaz Baig, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/bed-setwooden-bedluxury-bedking-size-bedfurniture-iid-1109122597
Featured,39999,Bed,Used,,"Bed Set | Bubble Bed Set | King Size Bed | BedRoom Set |Queen Size bed Main Boulevard Gulberg, Lahore•6 days ago Call Chat",https://www.olx.com.pk/item/bed-set-bubble-bed-set-king-size-bed-bedroom-set-queen-size-bed-iid-1109417727
Featured,18000,Sofa,Used,Foam,"Foam sofa cum bed (2in1) (sofa +bed) (Molty foam) Ichhra, Lahore•2 weeks ago Call Chat",https://www.olx.com.pk/item/foam-sofa-cum-bed-2in1-sofa-bed-molty-foam-iid-1105269804
Featured,29999,Bed,Used,,"Beds | Poshis Beds | King Size Beds | Queen Size Beds | Custimize Bed Gulberg 1, Lahore•3 days ago Call Chat",https://www.olx.com.pk/item/beds-poshis-beds-king-size-beds-queen-size-beds-custimize-bed-iid-1109512731
Featured,3499,Table,Used,,"Computer Tables/Office Table/Study Tables/Workstations/Meeting Tables EME Society, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/computer-tablesoffice-tablestudy-tablesworkstationsmeeting-tables-iid-1087893696
Featured,10500,Bed,Used,Wood,"wood single bed/single bed solid wood/Single Bed Wooden Model Town Link Road, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/wood-single-bedsingle-bed-solid-woodsingle-bed-wooden-iid-1108962813
Delivery,399000,Furniture,Used,Wood,"Rs 600 34% Decorative Home Wall Keychain Holder – Wooden Wall Key Rack with Hooks for Keys, Wallets & Accessories",https://www.olx.com.pk/item/decorative-home-wall-keychain-holder-wooden-wall-key-rack-with-hooks-for-keys-wallets-accessories-iid-ev490600-1
Delivery,599000,Furniture,Used,,"Rs 1,500 60% 3-Way L key Hex Wrench Spanner Bicycle Repair Tool - Y-Type Allen Key for Cycling/MTB Maintenance (4mm/5mm/6mm)",https://www.olx.com.pk/item/3-way-l-key-hex-wrench-spanner-bicycle-repair-tool-y-type-allen-key-for-cycling-mtb-maintenance-4mm-5mm-6mm-iid-ev490592-1
Delivery,149000,Table,Used,,Rs 399 63% 360° Adjustable Kitchen Faucet with 3 Modes and Extension Tube for Water Conservation,https://www.olx.com.pk/item/360-adjustable-kitchen-faucet-with-3-modes-and-extension-tube-for-water-conservation-iid-ev205062-1
Delivery,279000,Furniture,Used,,Rs 799 65% Bear Toothbrush Holder: Wall-Mounted Storage Rack Set for Bathroom Accessories,https://www.olx.com.pk/item/bear-toothbrush-holder-wall-mounted-storage-rack-set-for-bathroom-accessories-iid-ev205039-1
Delivery,249000,Furniture,Used,Foam,Rs 999 75% Foaming Liquid Soap Dispenser and Sponge Caddy Set for Kitchen and Bathroom,https://www.olx.com.pk/item/foaming-liquid-soap-dispenser-and-sponge-caddy-set-for-kitchen-and-bathroom-iid-ev205075-1
Delivery,149000,Furniture,New,,Rs 399 63% Newstyle Leaf Shape Soap Box – Drain Soap Holder for Bathroom and Shower,https://www.olx.com.pk/item/newstyle-leaf-shape-soap-box-drain-soap-holder-for-bathroom-and-shower-iid-ev205105-1
Delivery,299000,Furniture,Used,,"Rs 599 50% 10 Pair Heavy Duty Double-sided Adhesive Suction Cup Hooks for Bathroom, Kitchen, and More - Nail-Free, Clear, Waterproof Design",https://www.olx.com.pk/item/10-pair-heavy-duty-double-sided-adhesive-suction-cup-hooks-for-bathroom-kitchen-and-more-nail-free-clear-waterproof-design-iid-ev205100-1
Delivery,299000,Shelf,Used,,Rs 499 40% No-Drill Rectangular Bathroom Storage Rack & Corner Shelf Organizer for Shower with Drainage Hole,https://www.olx.com.pk/item/no-drill-rectangular-bathroom-storage-rack-corner-shelf-organizer-for-shower-with-drainage-hole-iid-ev205134-1
Delivery,299000,Shelf,Used,,Rs 499 40% Adhesive Triangle Corner Shelf Organizer for Bathroom - No Drill Storage for Soap and Shampoo,https://www.olx.com.pk/item/adhesive-triangle-corner-shelf-organizer-for-bathroom-no-drill-storage-for-soap-and-shampoo-iid-ev240400-1
Featured,300000,Wardrobe,Used,Wood,"Wardrobe -Media wall -Wall panelling -Wooden Floor -wood work Park View Villas, Lahore•1 week ago Call Chat",https://www.olx.com.pk/item/wardrobe-media-wall-wall-panelling-wooden-floor-wood-work-iid-1108339097
Featured,85000,Bed,Used,,"kids bed | kids furniture | baby bed | kids single bed F-10, Islamabad•4 weeks ago Call Chat",https://www.olx.com.pk/item/kids-bed-kids-furniture-baby-bed-kids-single-bed-iid-1108759986
Featured,29999,Bed,Used,,"Bed / bed set / king size bed / double bed / poshish bed /Furniture Askari, Lahore•3 weeks ago Call Chat",https://www.olx.com.pk/item/bed-bed-set-king-size-bed-double-bed-poshish-bed-furniture-iid-1107047151
